Title,Genre,Ratings,Vote_Counts,Runtime
Bragow,adventure,6.0,49,120
Bratya,adventure,2.8,134,103
Bremenskie muzykanty,adventure,4.6,711,115
Buddy,adventure,3.8,358,137
Buffalo Kids,adventure,6.6,778,93
Bull Shark 3,adventure,3.5,94,76
Bureau 749,adventure,3.9,582,123
Cacophony the Animated Movie,adventure,6.0,49,81
Captain Avispa,adventure,5.7,181,96
Captain Miller,adventure,6.9,12,157
Captain Toad and the Mystery Mine,adventure,6.0,49,77
Carjorski Clan: Tale of the Fallen Knight,adventure,6.0,49,94
Cazatesoros,adventure,6.5,30,106
Cells at Work!,adventure,6.7,921,109
Champions of the Golden Valley,adventure,9.2,78,81
Changle zhen gui shi,adventure,6.0,49,88
Chernyy zamok,adventure,5.0,63,115
Chhota Bheem and the Curse of Damyaan,adventure,4.8,23,145
Chuck Billy and the Marvelous Guava Tree,adventure,7.4,12,90
Chyortov kamen,adventure,4.2,22,105
Cobrazilla,adventure,6.0,49,60
Colour Palette,adventure,9.4,52,87
Commonheart. from A Childish Mind.,adventure,6.0,49,83
Crayon Shin-chan: Our Dinosaur Diary,adventure,6.6,614,106
Cult Killer,adventure,4.8,29,105
Cursed Waters: Creature of Lake Okanagan,adventure,6.0,49,94
Cândido,adventure,6.3,64,99
DCLXVI,adventure,6.0,49,200
Dalia and the Red Book,adventure,5.9,155,107
Damsel,adventure,6.1,112,110
Dandelion,adventure,8.9,9,95
Dans l'ombre de Marlow,adventure,6.0,49,80
Daye: Seret ahl el Daye,adventure,7.7,20,104
De Legende van Familie Vos,adventure,5.6,60,81
Dead Dead Demon's Dededede Destruction,adventure,7.0,153,120
Dead Dead Demon's Dededede Destruction Zenpen,adventure,7.0,145,120
Deadpool & Wolverine,adventure,7.5,509,128
Death Game,adventure,6.3,26,88
Demibook,adventure,6.0,49,94
Demon Slayer: Kimetsu No Yaiba - To the Hashira Training,adventure,7.2,88,104
Descendants: The Rise of Red,adventure,4.7,73,91
Despicable Me 4,adventure,6.2,69,94
Deux hommes un destin,adventure,6.0,49,94
Devara Part 1,adventure,6.0,21,176
Devil's Knight,adventure,5.3,966,90
Die Chaosschwestern und Pinguin Paul,adventure,5.6,74,100
Dikkie Dik 2: Een Nieuwe Vriend voor Dikkie Dik,adventure,7.4,76,70
Dikkie Dik en de Verdwenen Knuffel,adventure,7.2,133,62
Diplodocus,adventure,6.4,200,93
Diving Into the Darkness,adventure,8.8,95,96
Dogman Territory: Werewolves in the Land Between the Lakes,adventure,5.6,36,94
Dongeng Sang Kancil,adventure,6.6,225,99
Doraemon the Movie: Nobita's Earth Symphony,adventure,6.6,16,115
Dracu Ra,adventure,5.6,42,106
Dragon Ball Z Kai,adventure,8.6,92,82
Dragon Gate Inn,adventure,6.0,49,90
Dragonkeeper,adventure,5.7,18,98
Dream 1,adventure,6.0,49,94
Dream of Resurrection,adventure,6.0,49,95
Dreams,adventure,6.9,9,106
Duffle Bag Boy,adventure,6.8,60,94
Dune: Part Two,adventure,8.5,645,166
Dushu,adventure,6.0,49,96
Dünya Mali: Eksi Bir,adventure,7.2,18,133
Dünya Varmis,adventure,6.6,70,100
EP Break the Multiverse,adventure,6.0,49,76
Earthquake Underground,adventure,3.3,205,83
Eat the Night,adventure,6.0,569,106
El Regreso Del Campero 3,adventure,6.0,49,81
Elephant Steps,adventure,6.9,41,94
Elli and the Ghostly Ghost Train,adventure,5.0,110,86
Emma,adventure,6.0,49,90
Empire Queen: The Golden Age of Magic,adventure,3.2,247,148
Emu War: A Subtle Examination of the Sheer Caucasity of Colonialism,adventure,6.0,49,94
Era Oculta,adventure,6.0,49,80
Eroi in crestere: Aventura celor 7 ani de acasa,adventure,6.0,49,94
Escape,adventure,6.4,22,94
Escape from the 21st Century,adventure,6.4,1,98
Exipsosi,adventure,6.0,49,94
"Fallen Leaves, Broken Lighters",adventure,7.7,8,96
Family Pack,adventure,5.5,97,94
Family Vacation,adventure,6.6,6,94
Famous Patrick (A Super SpongeBob Fan Movie),adventure,8.7,26,94
Fat Chance! the Movie,adventure,7.6,6,94
Fights Break Sphere 3,adventure,5.0,11,81
Filmmaker,adventure,6.0,49,97
Finding Christmas,adventure,5.9,16,94
Five Friends,adventure,6.7,982,112
Five Nights at TK's: The Curse of TK,adventure,6.0,49,60
Florp's Solar Vacation,adventure,6.0,49,94
Flow,adventure,7.9,85,85
Formed Police Unit,adventure,4.7,14,120
Fox & Hare Save the Forest,adventure,5.9,223,71
Frankenstein Theater: The Magic Sword,adventure,4.1,24,82
Freaky Tales,adventure,6.2,75,107
Friendly Fire,adventure,6.1,69,105
Furiosa: A Mad Max Saga,adventure,7.5,293,148
Fuuto PI: Portrait of Kamen Rider Skull,adventure,7.3,52,82
Gaami,adventure,6.3,21,147
Game On,adventure,2.5,359,85
Game of Death: The Six Doors to Hell,adventure,6.0,49,145
Geo Magazine,adventure,6.0,49,94
Gepack,adventure,6.6,373,97
Get Close 2,adventure,5.7,47,94
Ghost Island,adventure,7.2,56,95
Ghostbusters: Frozen Empire,adventure,6.1,96,115
Gladiator II,adventure,6.5,255,148
Gladiator II: The Art and Making of the Ridley Scott Film,adventure,6.0,49,94
Gladiators,adventure,4.4,117,95
Godzilla x Kong: The New Empire,adventure,6.0,125,115
Going Viral,adventure,8.0,305,90
Golden Kamuy,adventure,6.3,27,127
Goodbye Hamdi,adventure,6.6,12,85
Gostya iz kosmosa,adventure,8.7,7,70
Gracie and Pedro: Pets to the Rescue,adventure,5.0,291,87
Guest from the Future,adventure,6.0,13,141
Gumshoe Jon and the Mystery of the Saucer Men - The Even Better Version,adventure,6.0,49,94
Güzel Bir Rüya,adventure,4.6,49,79
Hain,adventure,2.9,51,95
Hanu Man,adventure,7.7,29,158
Harmonie,adventure,6.0,49,74
Harold and the Purple Crayon,adventure,5.7,89,90
Hasta Que Nos Encontremos De Neuvo,adventure,6.0,49,90
Heavens: The Boy and His Robot,adventure,6.1,23,98
Historia de pastores,adventure,5.4,35,80
Hitpig,adventure,5.1,11,86
Hope & Glory,adventure,6.6,149,94
Huaquero Tierra Maldita,adventure,6.0,49,94
Hyacinthe,adventure,6.0,49,94
Håkan Bråkan 2,adventure,5.3,144,92
I Heart Robots,adventure,4.5,24,76
I Left My Heart in Colombia,adventure,8.4,430,94
I V Y: World of the Future,adventure,6.0,49,94
I am the girl 3 me and my girlfriend,adventure,6.0,49,94
I racconti del mare,adventure,6.0,49,89
I'm Professional,adventure,3.7,8,95
"I, the Executioner",adventure,6.3,2,118
Ice Maiden,adventure,8.5,85,90
Igrisca ne damo!,adventure,6.6,34,79
Il cammino: Viaggio in Calabria,adventure,8.4,7,94
Il ricercatore,adventure,6.4,9,71
Inside Out 2,adventure,7.5,223,96
Iron Dusk,adventure,4.9,22,94
Isle: Alpha One,adventure,8.7,8,97
Isola degli sguardi,adventure,6.0,49,94
Its Name Was Mormo,adventure,3.6,160,93
Ivan Tsarevich i Seryy Volk 6,adventure,5.3,106,85
Jackpot,adventure,6.0,49,94
Jake Danger and the Sword of the Explorer,adventure,6.0,49,94
Jathara,adventure,7.8,11,129
Jaunt,adventure,8.7,8,78
Joachim and the Apocalypse,adventure,7.7,17,90
Jurassic Triangle,adventure,2.4,288,84
Justice League: Crisis on Infinite Earths - Part One,adventure,6.2,88,93
Justice League: Crisis on Infinite Earths - Part Three,adventure,6.0,48,94
Justice League: Crisis on Infinite Earths - Part Two,adventure,5.5,56,94
Kade,adventure,6.3,18,92
Kage & Celeste,adventure,6.0,49,69
Kaizen,adventure,7.1,747,160
Kalki 2898 AD,adventure,7.0,68,180
Kalvan,adventure,5.6,998,142
Kamilota,adventure,6.0,49,94
Kanguva,adventure,4.5,15,152
"Katarina, ili Doch razboynika",adventure,6.0,49,157
Katzie in Marokko,adventure,6.0,49,94
Killer Witches from Outer Space,adventure,6.8,82,94
Kingdom of the Planet of the Apes,adventure,6.8,155,145
Kiyma: Orman Kanunlari,adventure,3.9,43,81
Kleurenpalet 3: De Definitie Van Het Multiversum,adventure,6.0,49,77
Knight,adventure,6.0,49,94
Kodaikanal,adventure,9.2,70,173
Kral Sakir: Devler Uyandi,adventure,5.3,69,94
Kraven the Hunter,adventure,5.5,64,127
Kung Fu Panda 4,adventure,6.3,71,94
Kvitebjørn,adventure,5.9,78,85
Kyle and the Last Emerald 2,adventure,8.4,9,94
L'Elisir di Leonardo da Vinci e la Banda del Buffardello,adventure,6.0,49,90
LUDA,adventure,7.2,6,86
La Familia del Barrio: La Película,adventure,4.5,7,94
La bruja del bosque oscuro,adventure,6.0,49,92
Lajjpal,adventure,9.0,8,252
Lakeside's Mission: Impossible,adventure,6.0,49,94
Lapse,adventure,6.0,49,94
LasseMajas detektivbyrå - Maskoten som försvann,adventure,5.9,68,90
"Le Vrai Kaizen (Vod // La Cacabox Monte L'everest - Grimkujow, Potatoz, Mnkway, Diego, Hugo)",adventure,6.0,49,63
Le mystère de Waza,adventure,6.0,49,94
Les Nouveaux Candides,adventure,6.0,49,94
Let's Go! Anpanman: Baikinman and Lulun,adventure,6.5,8,64
Letuchiy korabl,adventure,3.6,333,100
Life with Quincy 3,adventure,6.0,49,73
Lion King: A Tale of Mufasa,adventure,6.0,49,94
Little Emma,adventure,5.4,134,106
Lo carga el diablo,adventure,7.6,29,103
Longe da Estrada,adventure,6.0,9,68
Lost & Found,adventure,6.0,49,94
Lost and Found,adventure,6.0,49,60
Lost on a Mountain in Maine,adventure,6.1,16,98
Luccas e Gi em: Dinossauros,adventure,3.5,28,91
Luigi's Mansion,adventure,5.9,20,60
Lumina,adventure,2.1,709,113
Lung ta - Cavalli al vento,adventure,6.0,49,94
Línguas de Fogo,adventure,6.0,49,69
Madeline & Silverfrost,adventure,6.0,49,94
Mai Martaba,adventure,4.8,10,86
Major Grom: The Game,adventure,6.1,19,168
Mama,adventure,8.5,7,100
Man and Witch: The Dance of a Thousand Steps,adventure,5.5,355,94
Manjummel Boys,adventure,8.2,28,135
Manyunya. Priklyucheniya v Moskve,adventure,5.7,112,87
Manyunya. Priklyucheniya v derevne,adventure,5.7,123,84
Marianengraben,adventure,7.3,95,87
Marraia,adventure,6.0,49,77
Masha i Medved v kino: Park chudes,adventure,6.9,20,94
Maverick from the Edge,adventure,6.0,49,107
"Maya, donne-moi un titre",adventure,6.4,64,61
Meanwhile on Earth,adventure,6.0,953,89
Megamind vs. The Doom Syndicate,adventure,2.5,57,83
Melissa's Birthday,adventure,6.0,49,94
Memes & Nightmares,adventure,5.7,92,81
Meorisogeul,adventure,6.0,49,119
Mera Number Beess,adventure,6.0,49,109
Mesken (Messuage),adventure,7.4,45,102
Militant Monster 2024,adventure,8.7,29,94
Minecraft But I Survive Again in Parkour Civilization,adventure,8.7,37,94
Moana 2,adventure,6.5,110,100
Mobile Suit Gundam SEED Freedom,adventure,6.6,984,124
Mobile Suit Gundam: Silver Phantom,adventure,6.1,13,90
Mong Vuot,adventure,5.0,174,96
Monster Summer,adventure,5.7,43,97
"Montserrat, Integral 107",adventure,6.0,49,85
Mortadella,adventure,8.4,8,90
Mountain Boy,adventure,8.0,30,93
Mouse Tales Movie 2,adventure,6.0,49,60
Moving Targets,adventure,6.0,49,94
Moy dikiy drug,adventure,6.4,66,100
Moy lyubimyy chempion,adventure,2.3,421,95
Mr. Blue Shirt: The Inspiration,adventure,4.8,10,94
Mufasa: The Lion King,adventure,6.6,72,118
Mukhadrakon,adventure,5.3,18,109
Mult v kino. Vypusk # 168: Idyom na piknik!,adventure,6.0,49,94
Mult v kino. Vypusk # 174. Dobrye dela!,adventure,6.0,49,94
My Fathers' Daughter,adventure,6.5,84,78
My Freaky Family,adventure,6.1,424,86
My Hero Academia: You're Next,adventure,6.9,27,110
My New Country Biacuimyneco,adventure,6.0,49,95
My Oni Girl,adventure,6.0,19,112
My Only Relative.,adventure,6.0,49,105
My Penguin Friend,adventure,6.8,58,97
My Redneck Neighbor: Chapter 1 - The Rednecks Are Coming,adventure,5.9,11,74
My Redneck Neighbor: Chapter 2 - Let the Games Begin,adventure,5.7,11,94
My World 2,adventure,6.0,49,94
Mystic Odyssey,adventure,6.0,49,144
NJPW SMP: The Movie,adventure,6.0,49,94
Naa Saami Ranga,adventure,4.5,12,150
Nanoshark,adventure,5.4,24,94
Nature Cat's Nature Movie Special Extraordinaire,adventure,7.3,20,94
Never Look Away,adventure,7.1,292,85
New Day,adventure,6.0,49,94
Next to Us,adventure,4.8,229,125
Ngesot,adventure,4.8,18,87
Night of the Zoopocalypse,adventure,6.0,944,91
Nijari,adventure,6.0,49,106
Niko: Beyond the Northern Lights,adventure,6.1,355,86
Nintama Rantaro Dokutake Ninja-tai Saikyou no Gunshi,adventure,7.1,41,90
No Chains No Masters,adventure,6.3,666,98
No More Trouble - Cosa rimane di una tempesta,adventure,8.6,20,97
No Time to Spy: A Loud House Movie,adventure,6.3,503,81
No Way Up,adventure,4.6,11,90
Noah's Ark,adventure,4.3,706,96
Non succederà più,adventure,6.0,49,90
Nothing Unusual,adventure,8.8,13,92
Novogodniy ekspress,adventure,7.4,9,94
Novyy god v Beryozovke,adventure,7.0,101,94
Now or Never!,adventure,2.2,17,94
Oculus,adventure,6.0,15,113
Oda: Vlucht door de Eeuwen,adventure,6.4,7,102
Odio el verano,adventure,5.1,625,103
Ognivo,adventure,5.5,242,105
Okhota na russkogo geniya,adventure,5.1,12,71
Old Wild Mob,adventure,6.0,49,94
Once upon a bridge in Vietnam,adventure,6.0,49,94
One Day the Movie,adventure,6.0,49,94
One Million Babes BC,adventure,2.2,89,75
One in a million chance,adventure,6.0,49,70
Operation Blood Hunt,adventure,3.4,525,93
Operation Wakaliga: Fate and Blood,adventure,6.7,12,66
Operation: Raqqa,adventure,5.6,305,107
Orango,adventure,7.3,75,94
Orion and the Dark,adventure,6.3,18,93
Oro Negro,adventure,6.0,49,94
Oscar Wilde About America,adventure,4.4,36,98
Overlord: The Sacred Kingdom,adventure,6.9,15,135
Oyunda Kal: Eglence Arenasi,adventure,2.5,40,92
PW V: Tears of the Fallen,adventure,8.2,11,60
Paddington in Peru,adventure,6.7,26,106
Panda Bear in Africa,adventure,5.5,383,84
Penelope & Everly's Holiday Adventure,adventure,6.0,49,94
Permafrost,adventure,5.7,115,80
Peter Brook's the Mahabharata (8K),adventure,6.0,49,173
Petualangan Anak Penangkap Hantu,adventure,5.7,28,99
Phantom Lights: UAPs of the Forest,adventure,6.0,49,81
Pimpinero: Blood and Oil,adventure,5.6,577,121
Pirates & Slaves,adventure,5.8,6,94
Piraty galaktiki Barrakuda,adventure,4.6,88,92
Piri Reis: The Incredible Chart,adventure,7.0,27,138
Planetquake,adventure,3.0,324,85
Poklad,adventure,4.5,51,100
Powder Pup,adventure,6.1,81,89
"Poymay sobaku, esli smozhesh",adventure,3.5,39,96
Pra Sempre,adventure,6.0,49,75
Project Block,adventure,6.0,49,66
Príncipe Lu e a Lenda do Dragão,adventure,4.1,29,90
Psycho Rhythm,adventure,6.0,49,94
Pueblo En Llamas,adventure,6.0,49,82
Pui Pui Molcar the Movie: Molmax,adventure,6.4,10,69
Purgatorio,adventure,6.0,49,94
QAnon Avenue,adventure,10.0,9,94
Qianhe xiansheng,adventure,6.0,49,82
Rally Caps,adventure,5.6,145,100
Rebel Moon - Part Two: The Scargiver,adventure,5.3,60,122
Rebellious,adventure,6.1,238,94
Red One,adventure,6.3,143,123
Return,adventure,6.0,49,90
Return to Wickensburg,adventure,4.7,82,88
River of Blood,adventure,5.0,2,86
Road Wars: Max Fury,adventure,2.0,369,83
Road to Dreamland,adventure,6.0,49,90
Road to Paradise,adventure,6.0,49,76
Roadkill,adventure,3.7,695,90
Robin and the Hoods,adventure,4.3,542,100
Robo Puffin,adventure,6.0,49,94
Rocky Road to Berlin,adventure,7.2,15,104
Rocky and Bullwinkle,adventure,8.6,17,100
SITV Presents: Tabsentia,adventure,6.0,49,80
STEVE (A Minecraft Movie),adventure,6.9,13,61
Saint-Exupéry,adventure,5.4,544,98
"Salem, SOS-ed!",adventure,6.0,49,91
Sam and Colby: The Legends of the Paranormal,adventure,4.9,315,98
Samaya bolshaya luna,adventure,2.4,143,105
Sasquatch Sunset,adventure,5.4,56,88
Sathur: Part1,adventure,6.0,49,94
Satu - Year of the Rabbit,adventure,9.0,61,93
Saving Bikini Bottom: The Sandy Cheeks Movie,adventure,3.7,4,82
School of Magical Animals 3,adventure,5.7,353,105
Seeds,adventure,5.0,230,82
Seeking the King,adventure,6.0,49,94
Sehnsucht nach Firdaws,adventure,8.7,7,103
Selebryata,adventure,3.8,20,93
Sentinelese,adventure,6.0,49,90
Seven Seas Seven Hills,adventure,8.6,98,90
Shadows of Betrayal: Chronicles of Ian Blair,adventure,7.5,14,65
Shanghai Story,adventure,8.1,65,71
Shrek 5: The Contract - A Fan Made Film,adventure,7.4,22,84
Si Juki the Movie: Harta Pulau Monyet,adventure,6.1,134,107
"Silex and the City, le film",adventure,4.9,56,77
Six Nine Five (695),adventure,7.0,707,137
Sixty Minutes,adventure,5.7,53,88
Skazochnyy patrul. Shou prodolzhayetsya,adventure,7.2,11,65
Sketch,adventure,8.2,78,92
Solo Leveling: ReAwakening,adventure,8.8,14,121
Something in the Water,adventure,4.1,51,86
Son Though He Was: the Young Saint Francis of Assisi,adventure,6.0,49,94
Son of the Wolf,adventure,3.7,7,82
Son's Will,adventure,7.4,11,148
Sonic the Hedgehog 3,adventure,6.9,66,110
Soul Trekkers,adventure,6.0,49,94
Space Ranger,adventure,3.4,88,94
Spaceman,adventure,5.7,44,107
Spellbound,adventure,5.5,8,109
Spider-Man: Blue,adventure,5.8,12,94
Spiders on a Plane,adventure,4.7,402,78
Spin War,adventure,6.0,49,104
Spirit Riser,adventure,6.6,39,98
Spooky Society,adventure,6.0,49,94
StarGazer: The Need of the Many,adventure,5.0,12,94
Steal the Naughty List,adventure,6.2,127,90
Stinky Summer,adventure,5.5,57,90
Storm Crashers,adventure,6.2,583,88
Stranded Pearl,adventure,5.7,28,90
Stunts I,adventure,6.0,49,94
Suchana,adventure,8.7,512,90
Summer on a solitary beach,adventure,6.0,49,100
Sunlight,adventure,7.7,33,96
Superman: Jubilation,adventure,6.0,49,176
Sur les Chemins du Temps,adventure,6.0,49,94
Surge of Power: Where There's Smoke,adventure,5.9,14,68
Survive,adventure,4.6,32,90
Suvorovets 1944,adventure,3.3,27,90
TAÏ: 33 jours dans la dernière forêt d'Afrique de l'Ouest,adventure,6.0,49,94
Taklee Genesis x Worlds Collide,adventure,5.4,433,146
Tales from the Table,adventure,6.0,49,94
Tanning Zone,adventure,7.6,8,94
Tapori Nayak,adventure,8.6,19,94
Target Jeremy,adventure,6.0,49,94
Tay 2: Ebabil Takimi,adventure,4.9,46,78
Tayna Chyornoy Ruki,adventure,5.7,24,84
Teenz,adventure,4.4,869,122
Thangalaan,adventure,6.5,68,156
That Christmas,adventure,6.8,17,91
The 9th Raider,adventure,6.0,49,105
The Adventures of Jurassic Pet: Return to the Wild,adventure,5.4,83,90
The Apples Gang: The Movie by Wright,adventure,6.0,49,94
The Artifact,adventure,6.0,49,108
The Backrooms,adventure,8.2,16,63
The Ballad of Straw Hat Sam,adventure,8.5,13,94
The Best Christmas Pageant Ever,adventure,6.8,63,99
The Big Trip 3: Race Around the World,adventure,5.6,68,85
The Bigfoot Prophecy,adventure,4.8,23,117
The Bigfoot prophecy 2,adventure,6.0,49,118
The Blinkless,adventure,6.9,17,94
The Brofessors Return,adventure,6.0,49,78
The Casagrandes Movie,adventure,5.6,696,89
The Cold Father,adventure,6.8,19,94
The Count of Monte-Cristo,adventure,7.6,38,178
The Courier,adventure,6.0,46,101
The Day the Earth Blew Up: A Looney Tunes Movie,adventure,6.9,6,91
The Dragon's Tomb,adventure,6.7,55,77
The Embers of Domsheria,adventure,6.0,49,95
The Empire,adventure,5.2,14,110
The Epic of Gilgamesh,adventure,6.0,49,79
The Epidemic,adventure,5.9,71,95
The Eye of the Salamander,adventure,6.2,41,81
The Farm,adventure,6.0,49,104
The Final Kick,adventure,6.0,49,94
The Firing Squad,adventure,5.1,51,93
The Forest,adventure,6.3,49,77
The Garfield Movie,adventure,5.7,25,101
The Ghost of Annie Lee,adventure,4.8,5,103
The Goat,adventure,5.9,388,91
The Goat Life,adventure,7.1,48,173
The Grand Stroke,adventure,6.0,49,128
The Great Lillian Hall,adventure,7.3,21,110
The Keepers of the 5 Kingdoms,adventure,4.0,232,109
The Kingdom,adventure,7.0,152,133
The Kingfish 2,adventure,7.9,12,72
The Koopas,adventure,6.0,49,94
The Last Five Days: The Freak Building,adventure,3.7,60,61
The Last Redemption,adventure,6.8,52,122
The Last Ronin,adventure,4.9,595,115
The Last Survivor,adventure,6.0,49,115
The Last of Us: Immunity,adventure,4.4,31,64
The Lion Dog,adventure,6.0,49,122
The Long Quiet,adventure,9.4,5,94
The Lord of the Rings: The War of the Rohirrim,adventure,6.3,33,134
The Lost Coast,adventure,6.0,49,94
The Lost Colony,adventure,6.0,49,94
The Lost Tiger,adventure,7.5,57,90
The Magician's Raincoat,adventure,5.1,131,94
The Moon Asks for Help,adventure,6.0,49,96
The Mountain,adventure,6.6,177,89
The Phantom Warrior,adventure,2.4,556,119
The Pizza Guys,adventure,6.0,49,89
The Pray,adventure,6.0,49,94
The Price of Money: A Largo Winch Adventure,adventure,5.1,13,100
The Puffins & the Magic Portal,adventure,7.7,36,94
The Puffins: Arctic Games,adventure,6.0,49,94
The Redemption of Zack & Heather (Remastered),adventure,6.0,49,94
The Return,adventure,6.2,10,116
The Road Long,adventure,6.0,49,94
The Road to OVC Champions,adventure,6.0,49,62
The Same Picture Group Holiday Special,adventure,6.0,49,94
The Sasqualogist,adventure,6.0,49,89
The Secret of Pin-Up Island,adventure,7.4,97,107
The Seed,adventure,6.0,49,100
The Slave and the Sorcerer,adventure,6.5,47,86
The Space in Between,adventure,6.0,49,94
The Stand at Alder Creek,adventure,6.0,49,94
The Star City Murders,adventure,4.1,146,79
The Tiger's Apprentice,adventure,5.8,23,84
The Trail,adventure,7.8,38,80
The Traveller,adventure,5.2,214,134
The Twisters,adventure,2.6,429,86
The Umbrella Fairy,adventure,5.7,62,95
The Unholy Trinity,adventure,6.0,560,95
The Very Last Christmas,adventure,8.6,12,75
The Veyshal Movie,adventure,6.0,49,120
The Wages of Fear,adventure,4.6,42,104
The Waves of Madness,adventure,5.8,112,68
The Worlds Divide,adventure,7.9,40,120
The Yoshi Movie,adventure,7.9,14,105
The multiverse arc,adventure,6.0,49,82
Thelma the Unicorn,adventure,5.7,31,93
This Land of Mine,adventure,4.5,38,90
This Too Shall Pass,adventure,8.4,21,105
Tinpot & Yello,adventure,6.0,49,94
Tipppsy,adventure,8.1,34,115
Tobia e i colori del mondo,adventure,3.7,7,94
Tokusou Sentai Dekaranger 20th: Fireball Booster,adventure,7.1,38,94
Toy Kids: The Movie,adventure,6.0,49,65
Tracing the Divide,adventure,8.8,173,84
Transformers One,adventure,7.6,55,104
Transformers Prime: Galavatron's Revenge,adventure,4.4,17,104
Treasure Fellowship,adventure,6.0,49,86
Treasure Trackers,adventure,5.7,173,92
Tri bogatyrya. Ni dnya bez podviga,adventure,5.7,83,61
Tri kota. Zimnie kanikuly,adventure,6.5,36,65
Trifole,adventure,7.5,59,100
Triple 7: They Said It Couldn't Be Done,adventure,8.5,14,97
Tripping,adventure,6.0,49,94
Troy the Bharat Putra,adventure,5.2,34,134
Tulang Belulang Tulang,adventure,7.1,50,95
Tur s Ivanushkami,adventure,5.4,167,111
Turbozavry. God drakona,adventure,9.0,44,94
Turma da Mônica Jovem: Reflexos do Medo,adventure,2.8,259,88
Twisters,adventure,6.5,176,122
Two Breaths,adventure,7.9,43,94
Uglies,adventure,4.7,34,100
Ultraman: Rising,adventure,6.9,67,117
Un lío de millones,adventure,5.3,271,91
Unhappy 25 Years Little Brat,adventure,6.0,49,94
Unscripted - In the Heart of Africa,adventure,6.0,49,82
Unspeakable: Beyond the Wall of Sleep,adventure,4.9,126,90
Upanga Kingdom,adventure,6.0,49,115
Uttarakaanda,adventure,6.0,49,94
V potoke trekh stikhiy,adventure,5.2,42,85
Vandringen,adventure,6.0,49,78
Vasilisa i khraniteli vremeni,adventure,3.0,75,98
Venom: The Last Dance,adventure,6.0,131,110
Vertical,adventure,5.2,148,111
Vikaasaparva,adventure,8.5,544,134
WWII: Operation Phoenix,adventure,5.7,101,106
Wallace & Gromit: Vengeance Most Fowl,adventure,7.5,36,82
War of the Worlds: Extinction,adventure,3.0,218,84
Warrior Awang and Master Tok Gajah,adventure,4.6,484,118
Water Park,adventure,6.0,49,94
Wheelies Inc,adventure,6.0,49,94
Whites Only: Ade's Extremist Adventure,adventure,6.8,28,65
Wild Boys,adventure,6.0,49,119
Wilhelm Gustloff,adventure,8.7,9,110
Winner,adventure,6.5,27,103
